Brand,Sub Brand AS,Brand Group AS,SPGR,NART,Active NART,Description,Product Type,SPGR Status,NART Status,Barcode (Pieces),Barcode (Shrink),Barcode (Carton),Shelf Life (days),PTT per Pieces,Last Price Update,Pieces per Shrink,Pieces per Carton,Shrink per Carton,Length (Pieces),Width (Pieces),Height (Pieces),Length (Shrink),Width (Shrink),Height (Shrink),Length (Carton),Width (Carton),Height (Carton),Gross Weight per Pieces,Gross Weight per Shrink,Gross Weight per Carton,Volume per Pieces,Volume per Shrink,Volume per Carton,Product Name (TRAX),Product EAN Code (TRAX),HS Code
Nivea,Nivea Face Care,NFC Cleanse,NFC Sparkling Bright Facial Foam 50ml,86723-04800-29,86723-04800-12,NIVEA Sparkling Bright Facial Foam 50ml,Regular,Discontinue,Inactive,8999777003968,,8999777003982,1095," 15,330 ",4/1/2024,0,36,0,5.50 cm,3.50 cm,12.20 cm,0.00 cm,0.00 cm,0.00 cm,32.80 cm,15.30 cm,13.80 cm,0.05 Kg,0.00 Kg,2.12 Kg,234.9 Cm³,,0.007 M³,NF WHT WSH_GEL 50ML,86723,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Sparkling Bright Facial Foam 50ml,86723-04800-21,86723-04800-12,NFC Sparkling White Facial Foam 50ml,Regular,Discontinue,Inactive,8999777003968,,8999777003982,1095," 15,330 ",4/1/2024,0,36,0,5.50 cm,3.50 cm,12.20 cm,0.00 cm,0.00 cm,0.00 cm,32.80 cm,15.30 cm,13.80 cm,0.05 Kg,0.00 Kg,2.24 Kg,234.9 Cm³,,0.007 M³,NF NFC_WHT_WASH_GEL_50ML,86723,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Sparkling Bright Facial Foam 50ml,86723-04800-13,86723-04800-12,NVIS White Foam 50ml,Regular,Discontinue,Inactive,8999777003968,,8999777003982,1095," 9,900 ",12/31/2017,0,36,0,5.50 cm,3.50 cm,12.20 cm,0.00 cm,0.00 cm,0.00 cm,32.80 cm,15.30 cm,13.80 cm,0.05 Kg,0.00 Kg,2.24 Kg,234.9 Cm³,,0.007 M³,NF NFC_WHT_WASH_GEL_50ML,86723,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Sparkling Bright Facial Foam 50ml,86723-04800-18,86723-04800-12,NVIS Sparkling White Foam 50ml,Regular,Discontinue,Inactive,8999777003968,,8999777003982,1095," 7,600 ",12/31/2017,0,36,0,5.50 cm,3.50 cm,12.20 cm,0.00 cm,0.00 cm,0.00 cm,32.80 cm,15.30 cm,13.80 cm,0.05 Kg,0.00 Kg,2.24 Kg,234.9 Cm³,,0.007 M³,NF NFC_WHT_WASH_GEL_50ML,86723,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Sparkling Bright Facial Foam 50ml,86723-04800-16,86723-04800-12,NVIS Multiple White Wning Foam 50ml,Regular,Discontinue,Inactive,8999777003968,,8999777003982,1095," 6,877 ",12/31/2017,0,36,0,5.50 cm,3.50 cm,12.20 cm,0.00 cm,0.00 cm,0.00 cm,32.80 cm,15.30 cm,13.80 cm,0.05 Kg,0.00 Kg,2.24 Kg,234.9 Cm³,,0.007 M³,NF NFC_WHT_WASH_GEL_50ML,86723,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Sparkling Bright Facial Foam 50ml,48330-00000-27,86723-04800-12,NVIS Wht Foam 100ml + NVIS Pure Wht OC 15ml,VAS,Discontinue,Inactive,8999777003968,,8999777003982,1095," 12,827 ",12/31/2017,0,36,0,5.50 cm,3.50 cm,12.20 cm,0.00 cm,0.00 cm,0.00 cm,32.80 cm,15.30 cm,13.80 cm,0.05 Kg,0.00 Kg,2.24 Kg,234.9 Cm³,,0.007 M³,NF NFC_WHT_WASH_GEL_50ML,86723,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Sparkling Bright Facial Foam 50ml,48330-00000-12,86723-04800-12,NVIS Multiple White Wning Foam 50ml+NVIS Pur,VAS,Discontinue,Inactive,8999777003968,,8999777003982,1095," 22,177 ",12/31/2017,0,36,0,5.50 cm,3.50 cm,12.20 cm,0.00 cm,0.00 cm,0.00 cm,32.80 cm,15.30 cm,13.80 cm,0.05 Kg,0.00 Kg,2.24 Kg,234.9 Cm³,,0.007 M³,NF NFC_WHT_WASH_GEL_50ML,86723,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Sparkling Bright Facial Foam 50ml,48330-00000-11,86723-04800-12,NVIS Multiple Wning Foam 50ml+NVIS Pure Whit,VAS,Discontinue,Inactive,8999777003968,,8999777003982,1095," 22,177 ",12/31/2017,0,36,0,5.50 cm,3.50 cm,12.20 cm,0.00 cm,0.00 cm,0.00 cm,32.80 cm,15.30 cm,13.80 cm,0.05 Kg,0.00 Kg,2.24 Kg,234.9 Cm³,,0.007 M³,NF NFC_WHT_WASH_GEL_50ML,86723,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Sparkling Bright Facial Foam 100ml,86724-04800-12,86724-04800-12,NIVEA Sparkling Bright Facial Foam 100ml,Regular,Active,Active,8999777867249,,04005805319933,1095," 24,780 ",4/1/2024,0,24,0,6.00 cm,3.20 cm,16.00 cm,0.00 cm,0.00 cm,0.00 cm,25.30 cm,18.00 cm,18.10 cm,0.11 Kg,0.00 Kg,2.81 Kg,307.2 Cm³,,0.008 M³,NF BRT FOM 100ML,86724,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Sparkling Bright Facial Foam 100ml,48332-00154-01,86724-04800-12,NIVEA Sparkling Bright Facial Foam 100ml,Regular,Active,Inactive,8999777867249,,04005805319933,1095," 24,780 ",4/1/2024,0,24,0,0.00 cm,0.00 cm,0.00 cm,0.00 cm,0.00 cm,0.00 cm,0.00 cm,0.00 cm,0.00 cm,0.00 Kg,0.00 Kg,0.00 Kg,,,,NFC_SPARKLING_BRIGHT_FAC,86724,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Sparkling Bright Facial Foam 100ml,86724-04800-29,86724-04800-12,NFC Sparkling Bright Facial Foam 100ml,Regular,Active,Inactive,8999777867249,,04005805319933,1095," 24,780 ",4/1/2024,0,24,0,6.00 cm,3.20 cm,16.00 cm,0.00 cm,0.00 cm,0.00 cm,25.30 cm,18.00 cm,18.10 cm,0.11 Kg,0.00 Kg,2.81 Kg,307.2 Cm³,,0.008 M³,NF WHT FOM 100ML,86724,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Sparkling Bright Facial Foam 100ml,48332-00154-00,86724-04800-12,NFC Sparkling Bright Facial Foam 100ml,Regular,Active,Inactive,8999777867249,,04005805319933,1095," 24,780 ",4/1/2024,0,24,0,6.00 cm,3.20 cm,16.00 cm,0.00 cm,0.00 cm,0.00 cm,25.30 cm,18.00 cm,18.10 cm,0.11 Kg,0.00 Kg,2.81 Kg,307.2 Cm³,,0.008 M³,NFC_SPARKLING_BRIGHT_FAC,86724,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Sparkling Bright Facial Foam 100ml,86724-04800-05,86724-04800-12,NFC Sparkling White Facial Foam 100ml,Regular,Active,Inactive,8999777867249,08999777001339,08999777001346,1095," 24,780 ",4/1/2024,6,24,4,6.00 cm,3.20 cm,16.00 cm,18.00 cm,6.40 cm,16.00 cm,24.60 cm,18.50 cm,16.50 cm,0.11 Kg,0.65 Kg,2.77 Kg,307.2 Cm³,"1,843.2 Cm³",0.008 M³,NVIS WHT FOM 100G,86724,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Sparkling Bright Facial Foam 100ml,86724-04800-13,86724-04800-12,NVIS White Foam 100ml,Regular,Active,Inactive,8999777867249,08999777001339,08999777001346,1095," 15,800 ",12/31/2017,6,24,4,6.00 cm,3.20 cm,16.00 cm,18.00 cm,6.40 cm,16.00 cm,24.60 cm,18.50 cm,16.50 cm,0.11 Kg,0.65 Kg,2.77 Kg,307.2 Cm³,"1,843.2 Cm³",0.008 M³,NVIS WHT FOM 100G,86724,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Sparkling Bright Facial Foam 100ml,86724-04800-18,86724-04800-12,NVIS Sparkling White Foam 100ml,Regular,Active,Inactive,8999777867249,08999777001339,08999777001346,1095," 12,827 ",12/31/2017,6,24,4,6.00 cm,3.20 cm,16.00 cm,18.00 cm,6.40 cm,16.00 cm,24.60 cm,18.50 cm,16.50 cm,0.11 Kg,0.65 Kg,2.77 Kg,307.2 Cm³,"1,843.2 Cm³",0.008 M³,NVIS WHT FOM 100G,86724,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Sparkling Bright Facial Foam 100ml,86724-04800-16,86724-04800-12,NVIS Multiple White Wning Foam 100ml,Regular,Active,Inactive,8999777867249,08999777001339,08999777001346,1095," 12,827 ",12/31/2017,6,24,4,6.00 cm,3.20 cm,16.00 cm,18.00 cm,6.40 cm,16.00 cm,24.60 cm,18.50 cm,16.50 cm,0.11 Kg,0.65 Kg,2.77 Kg,307.2 Cm³,"1,843.2 Cm³",0.008 M³,NVIS WHT FOM 100G,86724,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Sparkling Bright Facial Foam 100ml,48330-00124-01,86724-04800-12,NVIS White Foam 100ml + NLC Strawberry,VAS,Active,Inactive,8999777867249,,8999777013714,900," 24,780 ",4/1/2024,0,24,0,8.00 cm,4.00 cm,16.00 cm,0.00 cm,0.00 cm,0.00 cm,37.30 cm,30.60 cm,18.00 cm,0.13 Kg,0.00 Kg,3.35 Kg,512.0 Cm³,,0.021 M³,NVIS SPK 100ML & NLC STRAWBERRY,86724,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Sparkling Bright Facial Foam 100ml,48330-00124-00,86724-04800-12,NVIS White Foam 100ml + NLC Strawberry,VAS,Active,Inactive,,,,900," 24,780 ",4/1/2024,0,24,0,8.00 cm,4.00 cm,16.00 cm,0.00 cm,0.00 cm,0.00 cm,34.40 cm,26.80 cm,18.10 cm,0.12 Kg,0.00 Kg,2.82 Kg,512.0 Cm³,,0.017 M³,NVIS SPK 100ML & NLC STRAWBERRY,86724,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Sparkling Bright Facial Foam 100ml,48330-00052-00,86724-04800-12,NVIS Foam 100ml Banded NVIS Scrub 50ml,VAS,Active,Inactive,,,,1095," 13,500 ",12/31/2017,0,24,0,8.00 cm,4.00 cm,16.00 cm,0.00 cm,0.00 cm,0.00 cm,34.40 cm,26.80 cm,18.10 cm,0.12 Kg,0.00 Kg,2.82 Kg,512.0 Cm³,,0.017 M³,NVIS SPK 100ML & NLC STRAWBERRY,86724,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Sparkling Bright Facial Foam 100ml,48330-00002-00,86724-04800-12,NVIS Sparkling White Foam 100ml Banded Soap,VAS,Active,Inactive,,,,1095," 12,827 ",12/31/2017,0,24,0,8.00 cm,4.00 cm,16.00 cm,0.00 cm,0.00 cm,0.00 cm,34.40 cm,26.80 cm,18.10 cm,0.12 Kg,0.00 Kg,2.82 Kg,512.0 Cm³,,0.017 M³,NVIS SPK 100ML & NLC STRAWBERRY,86724,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Hokkaido Rose Whip Facial Foam 100ml,48332-00150-05,48332-00150-05,NIVEA Hokkaido Rose Whip Facial Foam 100ml,Regular,Active,Active,4005900691255,04005805281957,04005805281964,1095," 47,570 ",4/1/2024,3,24,8,6.10 cm,4.00 cm,16.10 cm,13.70 cm,5.30 cm,16.10 cm,29.70 cm,22.70 cm,18.00 cm,0.12 Kg,0.38 Kg,3.20 Kg,392.8 Cm³,"1,169.0 Cm³",0.012 M³,NIVEA_HOKKAIDO_ROSE_WHIP,84984,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Hokkaido Rose Whip Facial Foam 100ml,48332-00150-03,48332-00150-05,NIVEA Hokkaido Rose Whip Facial Foam 100ml,Regular,Active,Inactive,4005900691255,04005805281957,04005805281964,1095," 47,570 ",4/1/2024,3,24,8,6.20 cm,4.00 cm,16.10 cm,13.70 cm,5.30 cm,16.10 cm,29.70 cm,22.70 cm,18.00 cm,0.12 Kg,0.38 Kg,3.20 Kg,399.3 Cm³,"1,169.0 Cm³",0.012 M³,NF WHT HK_RS_CRG_WHP_FCL_CLNR 100ML,84984,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Eye Make Up Remover Double Effect 125ml,48332-00156-02,48332-00156-02,NIVEA Eye Make Up Remover Double Effect 125ml,Regular,Active,Active,4005900102300,04005805155739,04005805155746,900," 61,690 ",4/1/2024,6,12,2,5.40 cm,3.70 cm,13.70 cm,22.20 cm,5.40 cm,13.70 cm,23.20 cm,11.40 cm,14.10 cm,0.13 Kg,0.79 Kg,1.66 Kg,273.7 Cm³,"1,642.4 Cm³",0.004 M³,NIVEA_DOUBLE_EYE_MAKEUP_,81182,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Eye Make Up Remover Double Effect 125ml,48332-00156-01,48332-00156-02,NIVEA Eye Make Up Remover Double Effect 125ml,Regular,Active,Active,4005900102300,04005805155739,04005805155746,900," 61,690 ",4/1/2024,6,12,2,5.40 cm,3.70 cm,13.70 cm,22.20 cm,5.40 cm,13.70 cm,23.60 cm,11.80 cm,14.30 cm,0.14 Kg,0.81 Kg,1.66 Kg,273.7 Cm³,"1,642.4 Cm³",0.004 M³,NFC_MAKE_UP_CLEAR_EYE_RE,81182,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Eye Make Up Remover Double Effect 125ml,81182-04800-20,48332-00156-02,NIVEA Eye Make Up Remover Double Effect 125ml,Regular,Active,Inactive,4005900102300,04005805155739,04005805155746,900," 61,690 ",4/1/2024,6,12,2,5.40 cm,3.70 cm,13.70 cm,22.20 cm,5.40 cm,13.70 cm,23.60 cm,11.80 cm,14.30 cm,0.14 Kg,0.81 Kg,1.66 Kg,273.7 Cm³,"1,642.4 Cm³",0.004 M³,NF EYE_MK-UP_RMVR BI-PHS 125ML,81182,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Eye Make Up Remover Double Effect 125ml,48332-00156-00,48332-00156-02,NIVEA Eye Make Up Remover Double Effect 125ml,Regular,Active,Inactive,4005900102300,04005805155739,04005805155746,900," 61,690 ",4/1/2024,6,12,2,5.40 cm,3.70 cm,13.70 cm,22.20 cm,5.40 cm,13.70 cm,23.60 cm,11.80 cm,14.30 cm,0.14 Kg,0.81 Kg,1.66 Kg,273.7 Cm³,"1,642.4 Cm³",0.004 M³,NFC_MAKE_UP_CLEAR_EYE_RE,81182,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Eye Make Up Remover Double Effect 125ml,81182-04800-08,48332-00156-02,NFC Make Up Clear Double Effect Eye Make Up Remover 125ml,Regular,Active,Inactive,4005900102300,04005805155739,04005805155746,900," 61,690 ",4/1/2024,6,12,2,5.40 cm,3.70 cm,13.70 cm,22.20 cm,5.40 cm,13.70 cm,23.60 cm,11.80 cm,14.30 cm,0.14 Kg,0.81 Kg,1.71 Kg,273.7 Cm³,"1,642.4 Cm³",0.004 M³,NF ESLS EYE_MK-UP_RMV 125ML BI-PHASE,81182,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Eye Make Up Remover Double Effect 125ml,81182-04800-95,48332-00156-02,NFC Make Up Clear Double Effect Eye Make Up Remover 125ml,Regular,Active,Inactive,4005900102300,04005805155739,04005805155746,900," 61,690 ",4/1/2024,6,12,2,5.40 cm,3.70 cm,13.70 cm,22.20 cm,5.40 cm,13.70 cm,23.60 cm,11.80 cm,14.30 cm,0.14 Kg,0.81 Kg,1.71 Kg,273.7 Cm³,"1,642.4 Cm³",0.004 M³,NVIS ESLS EYE_2P_MK-UP_RMV 125ML,81182,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Eye Make Up Remover Double Effect 125ml,81182-04800-04,48332-00156-02,NFC Make Up Clear Double Effect Eye Make Up Remover 125ml,Regular,Active,Inactive,4005900102300,04005805155739,04005805155746,900," 61,690 ",4/1/2024,6,12,2,5.40 cm,3.70 cm,13.70 cm,22.20 cm,5.40 cm,13.70 cm,23.60 cm,11.80 cm,14.30 cm,0.14 Kg,0.81 Kg,1.71 Kg,273.7 Cm³,"1,642.4 Cm³",0.004 M³,NVIS ESLS EYE_2P_MK-UP_RMV 125ML,81182,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Eye Make Up Remover Double Effect 125ml,81182-04500-04,48332-00156-02,NFC Make Up Clear Double Effect Eye Make Up Remover 125ml,Regular,Active,Inactive,4005900102300,04005805155739,04005805155746,900," 41,500 ",12/31/2019,6,12,2,5.40 cm,3.70 cm,13.70 cm,22.20 cm,5.40 cm,13.70 cm,23.60 cm,11.80 cm,14.30 cm,0.14 Kg,0.81 Kg,1.71 Kg,273.7 Cm³,"1,642.4 Cm³",0.004 M³,NVIS ESLS EYE_2P_MK-UP_RMV 125ML,81182,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Eye Make Up Remover Double Effect 125ml,48332-00098-01,48332-00156-02,NFC Make Up Clear Double Effect Eye Make Up Remover 125ml,Regular,Active,Inactive,4005900102300,,8999777013639,900," 61,690 ",4/1/2024,0,12,0,5.40 cm,3.70 cm,13.70 cm,0.00 cm,0.00 cm,0.00 cm,23.60 cm,11.80 cm,14.30 cm,0.14 Kg,0.00 Kg,1.71 Kg,273.7 Cm³,,0.004 M³,NVIS ESLS EYE_2P_MK-UP_RMV 125ML,81182,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC Eye Make Up Remover Double Effect 125ml,48332-00098-00,48332-00156-02,NFC Make Up Clear Double Effect Eye Make Up Remover 125ml,Regular,Active,Inactive,4005900102300,,8999777013639,900," 61,690 ",4/1/2024,0,12,0,5.40 cm,3.70 cm,13.70 cm,0.00 cm,0.00 cm,0.00 cm,23.60 cm,11.80 cm,14.30 cm,0.14 Kg,0.00 Kg,1.71 Kg,273.7 Cm³,,0.004 M³,NVIS ESLS EYE_2P_MK-UP_RMV 125ML,81182,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC MicellAIR Pearl White 125ml,84910-04823-12,84910-04823-12,NIVEA MicellAIR Pearl Bright 125ml,Regular,,Active,8999777011826,8999777011833,8999777011840,84910," 45,383 ",7/11/1982,6,30,5,5.40 cm,3.60 cm,13.50 cm,22.80 cm,5.40 cm,13.80 cm,28.60 cm,23.30 cm,16.10 cm,0.15 Kg,0.88 Kg,4.64 Kg,262.4 Cm³,"1,699.1 Cm³",0.011 M³,NF BRT PRL_WTR 125ML,,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC MicellAIR Pearl White 125ml,84910-04800-12,84910-04823-12,NIVEA MicellAIR Pearl Bright 125ml,Regular,Active,Active,8999777011826,8999777011833,8999777011840,1095," 25,980 ",4/1/2024,6,30,5,5.40 cm,3.70 cm,13.70 cm,22.50 cm,5.40 cm,13.70 cm,28.70 cm,23.20 cm,16.00 cm,0.15 Kg,0.90 Kg,4.73 Kg,273.7 Cm³,"1,664.6 Cm³",0.011 M³,NF BRT PRL_WTR 125ML,84910,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC MicellAIR Pearl White 125ml,84910-04800-09,84910-04823-12,NIVEA MicellAIR Pearl White 125ml,Regular,Active,Active,8999777011826,8999777011833,8999777011840,1095," 25,980 ",4/1/2024,6,30,5,5.50 cm,3.80 cm,12.50 cm,22.50 cm,5.40 cm,13.60 cm,28.70 cm,23.20 cm,16.10 cm,0.15 Kg,0.90 Kg,4.73 Kg,261.3 Cm³,"1,652.4 Cm³",0.011 M³,NF MK_UP_CR PRL_WHT_WTR 125ML,84910,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC MicellAIR Pearl White 125ml,48332-00150-00,84910-04823-12,NFC MicellAir Skin Breathe for Pearl White Micellar Water 125ml,Regular,Active,Inactive,8999777011826,8999777011833,8999777011840,1095," 25,980 ",4/1/2024,6,30,5,5.50 cm,3.80 cm,12.50 cm,22.50 cm,5.40 cm,13.60 cm,28.70 cm,23.20 cm,16.10 cm,0.15 Kg,0.90 Kg,4.73 Kg,261.3 Cm³,"1,652.4 Cm³",0.011 M³,NF MK_UP_CR PRL_WHT_WTR 125ML,84910,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC MicellAIR Pearl White 125ml,84910-04800-08,84910-04823-12,NFC MicellAir Skin Breathe for Pearl White Micellar Water 125ml,Regular,Active,Inactive,8999777011826,8999777011833,8999777011840,1095," 25,980 ",4/1/2024,6,30,5,5.50 cm,3.80 cm,12.50 cm,22.50 cm,5.40 cm,13.60 cm,28.70 cm,23.20 cm,16.10 cm,0.15 Kg,0.90 Kg,4.73 Kg,261.3 Cm³,"1,652.4 Cm³",0.011 M³,NF MK_UP_CR PRL_WHT_WTR 125ML,84910,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC MicellAIR Pearl White 200ml,84911-04823-12,84911-04823-12,NIVEA MicellAIR Pearl White 200ml,Regular,Active,Active,8999777010522,8999777011499,8999777011505,1095," 44,180 ",4/1/2024,6,12,2,5.80 cm,3.60 cm,17.90 cm,22.50 cm,5.80 cm,18.50 cm,23.30 cm,13.70 cm,20.40 cm,0.23 Kg,1.37 Kg,2.88 Kg,373.8 Cm³,"2,414.3 Cm³",0.007 M³,NF BRT PRL_WTR 200ML,84911,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC MicellAIR Pearl White 200ml,84911-04800-09,84911-04823-12,NIVEA MicellAIR Pearl White 200ml,Regular,Active,Inactive,8999777010522,8999777011499,8999777011505,1095," 44,180 ",4/1/2024,6,12,2,5.90 cm,3.70 cm,18.00 cm,22.20 cm,5.90 cm,18.00 cm,24.80 cm,12.20 cm,20.20 cm,0.24 Kg,1.42 Kg,2.96 Kg,392.9 Cm³,"2,357.6 Cm³",0.006 M³,NF MK_UP_CR PRL_WHT_WTR 200ML,84911,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC MicellAIR Pearl White 200ml,48332-00150-01,84911-04823-12,NFC MicellAir Skin Breathe for Pearl White Micellar Water 200ml,Regular,Active,Inactive,8999777010522,8999777011499,8999777011505,1095," 44,180 ",4/1/2024,6,12,2,5.90 cm,3.70 cm,18.00 cm,22.20 cm,5.90 cm,18.00 cm,24.80 cm,12.20 cm,20.20 cm,0.24 Kg,1.42 Kg,2.96 Kg,392.9 Cm³,"2,357.6 Cm³",0.006 M³,NF MK_UP_CR PRL_WHT_WTR 200ML,84911,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC MicellAIR Pearl White 200ml,84911-04800-08,84911-04823-12,NFC MicellAir Skin Breathe for Pearl White Micellar Water 200ml,Regular,Active,Inactive,8999777010522,8999777011499,8999777011505,1095," 44,180 ",4/1/2024,6,12,2,5.90 cm,3.70 cm,18.00 cm,22.20 cm,5.90 cm,18.00 cm,24.80 cm,12.20 cm,20.20 cm,0.24 Kg,1.42 Kg,2.96 Kg,392.9 Cm³,"2,357.6 Cm³",0.006 M³,NF MK_UP_CR PRL_WHT_WTR 200ML,84911,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC MicellAIR Pearl White 200ml,48330-00171-00,84911-04823-12,NFC MicellAir Skin Breathe for Dry & Sensitive Skin Micellar Water 200ml,Regular,Active,Inactive,8999777010522,,8999777013974,900," 44,180 ",4/1/2024,0,12,0,5.90 cm,3.70 cm,18.00 cm,0.00 cm,0.00 cm,0.00 cm,22.80 cm,12.60 cm,18.40 cm,0.23 Kg,0.00 Kg,2.81 Kg,392.9 Cm³,,0.005 M³,NFC_MICELLAIR_SENSITIVE_,86699,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC MicellAIR Pearl White 200ml,86699-04800-07,84911-04823-12,NFC MicellAir Skin Breathe for Dry & Sensitive Skin Micellar Water 200ml,Regular,Active,Inactive,8999777010522,8999777010539,8999777010546,900," 44,180 ",4/1/2024,6,12,2,5.90 cm,3.70 cm,18.00 cm,22.20 cm,5.90 cm,18.00 cm,22.80 cm,12.60 cm,18.40 cm,0.23 Kg,1.36 Kg,2.81 Kg,392.9 Cm³,"2,357.6 Cm³",0.005 M³,NF ESLS MCL_WTR_D/S 200ML,86699,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC MicellAIR Pearl Bright 400ml,48332-00169-02,48332-00169-02,NIVEA MicellAIR Pearl Bright 400ml,Regular,Active,Active,8999777017910,8999777017927,8999777017934,1095," 72,380 ",4/1/2024,3,6,2,7.80 cm,5.70 cm,18.00 cm,17.10 cm,7.80 cm,18.00 cm,17.70 cm,16.80 cm,20.50 cm,0.44 Kg,1.33 Kg,2.80 Kg,800.3 Cm³,"2,400.8 Cm³",0.006 M³,NIVEA_PEARL_BRIGHT_MICEL,84912,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC MicellAIR Pearl Bright 400ml,48332-00169-00,48332-00169-02,NIVEA MicellAIR Pearl Bright 400ml,Regular,Active,Active,8999777017910,8999777017927,8999777017934,1095," 64,620 ",4/1/2024,3,6,2,0.00 cm,0.00 cm,0.00 cm,0.00 cm,0.00 cm,0.00 cm,0.00 cm,0.00 cm,0.00 cm,0.00 Kg,0.00 Kg,0.00 Kg,,,,NFC_MUC_MICELLAIR_PEARL_,84912,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC MicellAIR Hydration 125ml,84937-04800-09,84937-04800-09,NIVEA MicellAIR Hydration 125ml,Regular,Active,Inactive,8999777014711,8999777014728,8999777014735,900," 25,730 ",4/1/2024,6,30,5,5.50 cm,3.70 cm,13.70 cm,22.50 cm,5.40 cm,13.70 cm,28.70 cm,23.20 cm,16.10 cm,0.15 Kg,0.90 Kg,4.73 Kg,278.8 Cm³,"1,664.6 Cm³",0.011 M³,NF MUS HYD_MCL_WTR 125ML,84937,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC MicellAIR Hydration 125ml,84937-04800-08,84937-04800-09,NFC MicellAir Skin Breathe for Hydration Micellar Water 125ml,Regular,Active,Inactive,8999777014711,8999777014728,8999777014735,900," 25,730 ",4/1/2024,6,30,5,5.50 cm,3.70 cm,13.70 cm,22.50 cm,5.40 cm,13.70 cm,28.70 cm,23.20 cm,16.10 cm,0.15 Kg,0.90 Kg,4.73 Kg,278.8 Cm³,"1,664.6 Cm³",0.011 M³,NF MUS HYD_MCL_WTR 125ML,84937,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC MicellAIR Hydration 200ml,89284-04800-09,89284-04800-09,NIVEA MicellAIR Hydration 200ml,Regular,Discontinue,Inactive,8999777006785,8999777006792,8999777006808,900," 37,385 ",4/1/2024,6,12,2,5.90 cm,3.70 cm,18.00 cm,22.20 cm,5.90 cm,18.00 cm,24.80 cm,12.20 cm,20.20 cm,0.24 Kg,1.42 Kg,2.96 Kg,392.9 Cm³,"2,357.6 Cm³",0.006 M³,NF MUS HYD_MCL_WTR 200ML,89284,3401.30.00
Nivea,Nivea Face Care,NFC Cleanse,NFC MicellAIR Hydration 200ml,89284-04800-08,89284-04800-09,NFC MicellAir Skin Breathe for Hydration Micellar Water 200ml,Regular,Discontinue,Inactive,8999777006785,8999777006792,8999777006808,900," 37,385 ",4/1/2024,6,12,2,5.90 cm,3.70 cm,18.00 cm,22.20 cm,5.90 cm,18.00 cm,24.80 cm,12.20 cm,20.20 cm,0.24 Kg,1.42 Kg,2.96 Kg,392.9 Cm³,"2,357.6 Cm³",0.006 M³,NFC MUS HYD_MCL_WTR 200ML,89284,3401.30.00
